id,area,dificultad,tiempo
1491,Computación,Media,88
1491,Computación,Alta,89
1492,Economía,Baja,94
1492,Economía,Media,84
1492,Economía,Alta,119
1493,Matemáticas,Baja,87
1493,Matemáticas,Media,94
1493,Matemáticas,Alta,90
1494,Matemáticas,Baja,86
1494,Matemáticas,Media,71
1494,Matemáticas,Alta,93
1495,Psicología,Baja,91
1495,Psicología,Media,89
1495,Psicología,Alta,108
1496,Literatura,Baja,87
1496,Literatura,Media,100
1496,Literatura,Alta,113
1497,Física,Baja,75
1497,Física,Media,87
1497,Física,Alta,104
1498,Biología,Baja,92
1498,Biología,Media,93
1498,Biología,Alta,102
1499,Química,Baja,84
1499,Química,Media,83
1499,Química,Alta,85
1500,Química,Baja,80
1500,Química,Media,94
1500,Química,Alta,82
1501,Economía,Baja,91
1501,Economía,Media,86
1501,Economía,Alta,88
1502,Leyes,Baja,81
1502,Leyes,Media,97
1502,Leyes,Alta,90
1503,Física,Baja,90
1503,Física,Media,78
1503,Física,Alta,86
1504,Biología,Baja,87
1504,Biología,Media,85
1504,Biología,Alta,79
1505,Psicología,Baja,89
1505,Psicología,Media,87
1505,Psicología,Alta,91
1506,Leyes,Baja,82
1506,Leyes,Media,94
1506,Leyes,Alta,100
1507,Literatura,Baja,88
1507,Literatura,Media,91
1507,Literatura,Alta,100
1508,Literatura,Baja,91
1508,Literatura,Media,90
1508,Literatura,Alta,98
1509,Arquitectura,Baja,85
1509,Arquitectura,Media,88
1509,Arquitectura,Alta,106
1510,Economía,Baja,86
1510,Economía,Media,88
1510,Economía,Alta,83
1511,Arquitectura,Baja,92
1511,Arquitectura,Media,87
1511,Arquitectura,Alta,100
1512,Leyes,Baja,97
1512,Leyes,Media,101
1512,Leyes,Alta,98
1513,Leyes,Baja,80
1513,Leyes,Media,84
1513,Leyes,Alta,94
1514,Música,Baja,80
1514,Música,Media,78
1514,Música,Alta,94
1515,Química,Baja,80
1515,Química,Media,106
1515,Química,Alta,91
1516,Economía,Baja,91
1516,Economía,Media,114
1516,Economía,Alta,86
1517,Física,Baja,78
1517,Física,Media,84
1517,Física,Alta,104
1518,Biología,Baja,94
1518,Biología,Media,80
1518,Biología,Alta,92
1519,Biología,Baja,74
1519,Biología,Media,71
1519,Biología,Alta,90
1520,Música,Baja,83
1520,Música,Media,77
1520,Música,Alta,108
1521,Química,Baja,89
1521,Química,Media,100
1521,Química,Alta,101
1522,Biología,Baja,92
1522,Biología,Media,86
1522,Biología,Alta,89
1523,Leyes,Baja,82
1523,Leyes,Media,98
1523,Leyes,Alta,99
1524,Literatura,Baja,83
1524,Literatura,Media,82
1524,Literatura,Alta,98
1525,Matemáticas,Baja,104
1525,Matemáticas,Media,74
1525,Matemáticas,Alta,82
1526,Química,Baja,91
1526,Química,Media,82
1526,Química,Alta,73
1527,Psicología,Baja,94
1527,Psicología,Media,78
1527,Psicología,Alta,90
1528,Literatura,Baja,103
1528,Literatura,Media,80
1528,Literatura,Alta,109
1529,Matemáticas,Baja,69
1529,Matemáticas,Media,88
1529,Matemáticas,Alta,95
1530,Economía,Baja,95
1530,Economía,Media,85
1530,Economía,Alta,89
1531,Literatura,Baja,93
1531,Literatura,Media,83
1531,Literatura,Alta,103
1532,Literatura,Baja,102
1532,Literatura,Media,84
1532,Literatura,Alta,84
1533,Leyes,Baja,97
1533,Leyes,Media,75
1533,Leyes,Alta,100
1534,Química,Baja,76
1534,Química,Media,95
1534,Química,Alta,95
1535,Computación,Baja,92
1535,Computación,Media,92
1535,Computación,Alta,96
1536,Computación,Baja,92
1536,Computación,Media,97
1536,Computación,Alta,104
1537,Arquitectura,Baja,86
1537,Arquitectura,Media,84
1537,Arquitectura,Alta,89
1538,Leyes,Baja,81
1538,Leyes,Media,90
1538,Leyes,Alta,101
1539,Arquitectura,Baja,85
1539,Arquitectura,Media,79
1539,Arquitectura,Alta,77
1540,Física,Baja,86
1540,Física,Media,91
1540,Física,Alta,81
1541,Leyes,Baja,89
1541,Leyes,Media,89
1541,Leyes,Alta,86
1542,Biología,Baja,94
1542,Biología,Media,95
1542,Biología,Alta,97
1543,Matemáticas,Baja,82
1543,Matemáticas,Media,85
1543,Matemáticas,Alta,98
1544,Biología,Baja,81
1544,Biología,Media,91
1544,Biología,Alta,106
1545,Física,Baja,95
1545,Física,Media,86
1545,Física,Alta,102
1546,Arquitectura,Baja,97
1546,Arquitectura,Media,93
1546,Arquitectura,Alta,94
1547,Psicología,Baja,86
1547,Psicología,Media,98
1547,Psicología,Alta,81
1548,Psicología,Baja,81
1548,Psicología,Media,86
1548,Psicología,Alta,108
1549,Arquitectura,Baja,89
1549,Arquitectura,Media,88
1549,Arquitectura,Alta,92
1550,Psicología,Baja,96
1550,Psicología,Media,83
1550,Psicología,Alta,91
1551,Psicología,Baja,85
1551,Psicología,Media,79
1551,Psicología,Alta,90
1552,Computación,Baja,91
1552,Computación,Media,88
1552,Computación,Alta,101
1553,Matemáticas,Baja,92
1553,Matemáticas,Media,91
1553,Matemáticas,Alta,94
1554,Arquitectura,Baja,86
1554,Arquitectura,Media,78
1554,Arquitectura,Alta,103
1555,Psicología,Baja,99
1555,Psicología,Media,90
1555,Psicología,Alta,100
1556,Psicología,Baja,68
1556,Psicología,Media,96
1556,Psicología,Alta,89
1557,Biología,Baja,95
1557,Biología,Media,86
1557,Biología,Alta,108
1558,Química,Baja,91
1558,Química,Media,101
1558,Química,Alta,81
1559,Biología,Baja,83
1559,Biología,Media,89
1559,Biología,Alta,97
1560,Biología,Baja,89
1560,Biología,Media,94
1560,Biología,Alta,89
1561,Psicología,Baja,97
1561,Psicología,Media,104
1561,Psicología,Alta,96
1562,Leyes,Baja,86
1562,Leyes,Media,99
1562,Leyes,Alta,82
1563,Música,Baja,105
1563,Música,Media,87
1563,Música,Alta,102
1564,Física,Baja,82
1564,Física,Media,99
1564,Física,Alta,87
1565,Música,Baja,83
1565,Música,Media,77
1565,Música,Alta,84
1566,Química,Baja,94
1566,Química,Media,84
1566,Química,Alta,86
1567,Arquitectura,Baja,92
1567,Arquitectura,Media,69
1567,Arquitectura,Alta,85
1568,Biología,Baja,90
1568,Biología,Media,86
1568,Biología,Alta,102
1569,Literatura,Baja,99
1569,Literatura,Media,90
1569,Literatura,Alta,115
1570,Música,Baja,80
1570,Música,Media,96
1570,Música,Alta,100
1571,Economía,Baja,82
1571,Economía,Media,95
1571,Economía,Alta,96
1572,Biología,Baja,87
1572,Biología,Media,88
1572,Biología,Alta,106
1573,Música,Baja,88
1573,Música,Media,97
1573,Música,Alta,96
1574,Matemáticas,Baja,87
1574,Matemáticas,Media,90
1574,Matemáticas,Alta,76
1575,Literatura,Baja,96
1575,Literatura,Media,88
1575,Literatura,Alta,105
1576,Matemáticas,Baja,79
1576,Matemáticas,Media,100
1576,Matemáticas,Alta,89
1577,Matemáticas,Baja,81
1577,Matemáticas,Media,86
1577,Matemáticas,Alta,100
1578,Arquitectura,Baja,104
1578,Arquitectura,Media,92
1578,Arquitectura,Alta,87
1579,Economía,Baja,88
1579,Economía,Media,100
1579,Economía,Alta,74
1580,Economía,Baja,88
1580,Economía,Media,96
1580,Economía,Alta,81
1581,Física,Baja,85
1581,Física,Media,82
1581,Física,Alta,97
1582,Leyes,Baja,83
1582,Leyes,Media,87
1582,Leyes,Alta,86
1583,Literatura,Baja,80
1583,Literatura,Media,92
1583,Literatura,Alta,84
1584,Computación,Baja,90
1584,Computación,Media,91
1584,Computación,Alta,99
1585,Leyes,Baja,80
1585,Leyes,Media,102
1585,Leyes,Alta,101
1586,Biología,Baja,86
1586,Biología,Media,95
1586,Biología,Alta,94
1587,Psicología,Baja,80
1587,Psicología,Media,82
1587,Psicología,Alta,99
1588,Computación,Baja,84
1588,Computación,Media,89
1588,Computación,Alta,89
1589,Biología,Baja,88
1589,Biología,Media,78
1589,Biología,Alta,93
1590,Arquitectura,Baja,90
1590,Arquitectura,Media,90
1590,Arquitectura,Alta,104
1591,Psicología,Baja,73
1591,Psicología,Media,98
1591,Psicología,Alta,96
1592,Matemáticas,Baja,76
1592,Matemáticas,Media,95
1592,Matemáticas,Alta,98
1593,Literatura,Baja,78
1593,Literatura,Media,82
1593,Literatura,Alta,76
1594,Química,Baja,91
1594,Química,Media,89
1594,Química,Alta,95
1595,Arquitectura,Baja,100
1595,Arquitectura,Media,92
1595,Arquitectura,Alta,103
1596,Computación,Baja,80
1596,Computación,Media,75
1596,Computación,Alta,92
1597,Economía,Baja,83
1597,Economía,Media,82
1597,Economía,Alta,101
1598,Arquitectura,Baja,88
1598,Arquitectura,Media,90
1598,Arquitectura,Alta,81
1599,Literatura,Baja,91
1599,Literatura,Media,69
1599,Literatura,Alta,87
1600,Biología,Baja,90
1600,Biología,Media,92
1600,Biología,Alta,97
1601,Matemáticas,Baja,91
1601,Matemáticas,Media,84
1601,Matemáticas,Alta,98
1602,Matemáticas,Baja,87
1602,Matemáticas,Media,98
1602,Matemáticas,Alta,86
1603,Computación,Baja,90
1603,Computación,Media,93
1603,Computación,Alta,96
1604,Física,Baja,98
1604,Física,Media,92
1604,Física,Alta,104
1605,Física,Baja,97
1605,Física,Media,95
1605,Física,Alta,98
1606,Música,Baja,88
1606,Música,Media,86
1606,Música,Alta,93
1607,Química,Baja,91
1607,Química,Media,103
1607,Química,Alta,108
1608,Matemáticas,Baja,71
1608,Matemáticas,Media,100
1608,Matemáticas,Alta,99
1609,Química,Baja,85
1609,Química,Media,90
1609,Química,Alta,93
1610,Arquitectura,Baja,85
1610,Arquitectura,Media,76
1610,Arquitectura,Alta,94
1611,Química,Baja,86
1611,Química,Media,77
1611,Química,Alta,94
1612,Música,Baja,91
1612,Música,Media,82
1612,Música,Alta,97
1613,Arquitectura,Baja,83
1613,Arquitectura,Media,64
1613,Arquitectura,Alta,94
1614,Música,Baja,69
1614,Música,Media,87
1614,Música,Alta,101
1615,Matemáticas,Baja,83
1615,Matemáticas,Media,104
1615,Matemáticas,Alta,100
1616,Literatura,Baja,105
1616,Literatura,Media,82
1616,Literatura,Alta,85
1617,Economía,Baja,83
1617,Economía,Media,90
1617,Economía,Alta,95
1618,Literatura,Baja,89
1618,Literatura,Media,88
1618,Literatura,Alta,92
1619,Leyes,Baja,84
1619,Leyes,Media,90
1619,Leyes,Alta,97
1620,Matemáticas,Baja,84
1620,Matemáticas,Media,87
1620,Matemáticas,Alta,93
1621,Música,Baja,88
1621,Música,Media,90
1621,Música,Alta,105
1622,Leyes,Baja,85
1622,Leyes,Media,91
1622,Leyes,Alta,98
1623,Química,Baja,101
1623,Química,Media,105
1623,Química,Alta,102
1624,Biología,Baja,83
1624,Biología,Media,92
1624,Biología,Alta,91
1625,Economía,Baja,84
1625,Economía,Media,99
1625,Economía,Alta,93
1626,Literatura,Baja,84
1626,Literatura,Media,93
1626,Literatura,Alta,113
1627,Literatura,Baja,96
1627,Literatura,Media,89
1627,Literatura,Alta,107
1628,Física,Baja,92
1628,Física,Media,93
1628,Física,Alta,105
1629,Computación,Baja,78
1629,Computación,Media,93
1629,Computación,Alta,88
1630,Computación,Baja,86
1630,Computación,Media,88
1630,Computación,Alta,89
1631,Química,Baja,91
1631,Química,Media,90
1631,Química,Alta,88
1632,Economía,Baja,82
1632,Economía,Media,80
1632,Economía,Alta,100
1633,Literatura,Baja,100
1633,Literatura,Media,86
1633,Literatura,Alta,105
1634,Economía,Baja,96
1634,Economía,Media,89
1634,Economía,Alta,103
1635,Matemáticas,Baja,86
1635,Matemáticas,Media,86
1635,Matemáticas,Alta,106
1636,Biología,Baja,86
1636,Biología,Media,88
1636,Biología,Alta,102
1637,Química,Baja,87
1637,Química,Media,89
1637,Química,Alta,104
1638,Leyes,Baja,94
1638,Leyes,Media,88
1638,Leyes,Alta,98
1639,Física,Baja,90
1639,Física,Media,84
1639,Física,Alta,99
1640,Literatura,Baja,108
1640,Literatura,Media,93
1640,Literatura,Alta,90
1641,Economía,Baja,92
1641,Economía,Media,96
1641,Economía,Alta,81
1642,Música,Baja,89
1642,Música,Media,72
1642,Música,Alta,85
1643,Computación,Baja,86
1643,Computación,Media,88
1643,Computación,Alta,87
1644,Arquitectura,Baja,102
1644,Arquitectura,Media,84
1644,Arquitectura,Alta,103
1645,Psicología,Baja,76
1645,Psicología,Media,78
1645,Psicología,Alta,94
1646,Literatura,Baja,90
1646,Literatura,Media,81
1646,Literatura,Alta,95
1647,Psicología,Baja,91
1647,Psicología,Media,97
1647,Psicología,Alta,91
1648,Física,Baja,87
1648,Física,Media,86
1648,Física,Alta,79
1649,Biología,Baja,98
1649,Biología,Media,79
1649,Biología,Alta,88
1650,Leyes,Baja,84
1650,Leyes,Media,87
1650,Leyes,Alta,86
1651,Arquitectura,Baja,82
1651,Arquitectura,Media,81
1651,Arquitectura,Alta,95
1652,Biología,Baja,101
1652,Biología,Media,90
1652,Biología,Alta,102
1653,Computación,Baja,88
1653,Computación,Media,82
1653,Computación,Alta,90
1654,Psicología,Baja,78
1654,Psicología,Media,89
1654,Psicología,Alta,99
1655,Leyes,Baja,94
1655,Leyes,Media,75
1655,Leyes,Alta,92
1656,Psicología,Baja,95
1656,Psicología,Media,99
1656,Psicología,Alta,90
1657,Economía,Baja,94
1657,Economía,Media,96
1657,Economía,Alta,88
1658,Psicología,Baja,89
1658,Psicología,Media,82
1658,Psicología,Alta,92
1659,Arquitectura,Baja,84
1659,Arquitectura,Media,80
1659,Arquitectura,Alta,87
1660,Química,Baja,94
1660,Química,Media,83
1660,Química,Alta,91
1661,Arquitectura,Baja,89
1661,Arquitectura,Media,82
1661,Arquitectura,Alta,104
1662,Arquitectura,Baja,82
1662,Arquitectura,Media,87
1662,Arquitectura,Alta,93
1663,Literatura,Baja,94
1663,Literatura,Media,86
1663,Literatura,Alta,108
1664,Música,Baja,79
1664,Música,Media,90
1664,Música,Alta,97
1665,Matemáticas,Baja,86
1665,Matemáticas,Media,78
1665,Matemáticas,Alta,103
1666,Literatura,Baja,87
1666,Literatura,Media,83
1666,Literatura,Alta,100
1667,Música,Baja,99
1667,Música,Media,84
1667,Música,Alta,96
1668,Biología,Baja,83
1668,Biología,Media,84
1668,Biología,Alta,99
1669,Economía,Baja,92
1669,Economía,Media,98
1669,Economía,Alta,96
1670,Economía,Baja,102
1670,Economía,Media,87
1670,Economía,Alta,90
1671,Arquitectura,Baja,85
1671,Arquitectura,Media,70
1671,Arquitectura,Alta,100
1672,Leyes,Baja,78
1672,Leyes,Media,93
1672,Leyes,Alta,86
1673,Química,Baja,93
1673,Química,Media,82
1673,Química,Alta,97
1674,Física,Baja,83
1674,Física,Media,101
1674,Física,Alta,94
1675,Biología,Baja,91
1675,Biología,Media,100
1675,Biología,Alta,97
1676,Arquitectura,Baja,98
1676,Arquitectura,Media,101
1676,Arquitectura,Alta,96
1677,Leyes,Baja,92
1677,Leyes,Media,82
1677,Leyes,Alta,76
1678,Música,Baja,80
1678,Música,Media,86
1678,Música,Alta,95
1679,Biología,Baja,93
1679,Biología,Media,95
1679,Biología,Alta,100
1680,Arquitectura,Baja,83
1680,Arquitectura,Media,100
1680,Arquitectura,Alta,109
1681,Música,Baja,93
1681,Música,Media,79
1681,Música,Alta,102
1682,Computación,Baja,97
1682,Computación,Media,89
1682,Computación,Alta,91
1683,Química,Baja,87
1683,Química,Media,87
1683,Química,Alta,98
1684,Física,Baja,76
1684,Física,Media,89
1684,Física,Alta,98
1685,Arquitectura,Baja,96
1685,Arquitectura,Media,86
1685,Arquitectura,Alta,96
1686,Física,Baja,90
1686,Física,Media,94
1686,Física,Alta,89
1687,Psicología,Baja,82
1687,Psicología,Media,96
1687,Psicología,Alta,101
1688,Biología,Baja,87
1688,Biología,Media,98
1688,Biología,Alta,96
1689,Literatura,Baja,81
1689,Literatura,Media,88
1689,Literatura,Alta,94
1690,Química,Baja,79
1690,Química,Media,90
1690,Química,Alta,95
1691,Economía,Baja,83
1691,Economía,Media,89
1691,Economía,Alta,102
1692,Música,Baja,79
1692,Música,Media,83
1692,Música,Alta,93
1693,Leyes,Baja,74
1693,Leyes,Media,86
1693,Leyes,Alta,90
1694,Biología,Baja,99
1694,Biología,Media,82
1694,Biología,Alta,81
1695,Computación,Baja,88
1695,Computación,Media,85
1695,Computación,Alta,101
1696,Leyes,Baja,79
1696,Leyes,Media,87
1696,Leyes,Alta,83
1697,Literatura,Baja,79
1697,Literatura,Media,79
1697,Literatura,Alta,105
1698,Química,Baja,89
1698,Química,Media,87
1698,Química,Alta,100
1699,Arquitectura,Baja,76
1699,Arquitectura,Media,86
1699,Arquitectura,Alta,88
1700,Química,Baja,93
1700,Química,Media,98
1700,Química,Alta,95
1701,Matemáticas,Baja,90
1701,Matemáticas,Media,80
1701,Matemáticas,Alta,77
1702,Psicología,Baja,79
1702,Psicología,Media,81
1702,Psicología,Alta,102
1703,Economía,Baja,82
1703,Economía,Media,96
1703,Economía,Alta,87
1704,Matemáticas,Baja,69
1704,Matemáticas,Media,89
1704,Matemáticas,Alta,94
1705,Psicología,Baja,98
1705,Psicología,Media,91
1705,Psicología,Alta,95
1706,Biología,Baja,84
1706,Biología,Media,91
1706,Biología,Alta,102
1707,Física,Baja,90
1707,Física,Media,78
1707,Física,Alta,95
1708,Física,Baja,84
1708,Física,Media,94
1708,Física,Alta,78
1709,Física,Baja,75
1709,Física,Media,88
1709,Física,Alta,95
1710,Psicología,Baja,88
1710,Psicología,Media,87
1710,Psicología,Alta,93
1711,Química,Baja,88
1711,Química,Media,87
1711,Química,Alta,82
1712,Leyes,Baja,93
1712,Leyes,Media,85
1712,Leyes,Alta,93
1713,Arquitectura,Baja,96
1713,Arquitectura,Media,88
1713,Arquitectura,Alta,93
1714,Economía,Baja,78
1714,Economía,Media,82
1714,Economía,Alta,107
1715,Psicología,Baja,76
1715,Psicología,Media,97
1715,Psicología,Alta,93
1716,Arquitectura,Baja,75
1716,Arquitectura,Media,98
1716,Arquitectura,Alta,81
1717,Psicología,Baja,82
1717,Psicología,Media,83
1717,Psicología,Alta,98
1718,Biología,Baja,91
1718,Biología,Media,96
1718,Biología,Alta,83
1719,Matemáticas,Baja,78
1719,Matemáticas,Media,74
1719,Matemáticas,Alta,86
1720,Música,Baja,81
1720,Música,Media,87
1720,Música,Alta,102
1721,Literatura,Baja,86
1721,Literatura,Media,84
1721,Literatura,Alta,94
1722,Matemáticas,Baja,76
1722,Matemáticas,Media,97
1722,Matemáticas,Alta,99
1723,Arquitectura,Baja,90
1723,Arquitectura,Media,73
1723,Arquitectura,Alta,94
1724,Literatura,Baja,85
1724,Literatura,Media,78
1724,Literatura,Alta,88
1725,Arquitectura,Baja,73
1725,Arquitectura,Media,95
1725,Arquitectura,Alta,97
1726,Economía,Baja,83
1726,Economía,Media,86
1726,Economía,Alta,89
1727,Matemáticas,Baja,71
1727,Matemáticas,Media,88
1727,Matemáticas,Alta,95
1728,Literatura,Baja,97
1728,Literatura,Media,96
1728,Literatura,Alta,102
1729,Economía,Baja,88
1729,Economía,Media,93
1729,Economía,Alta,94
1730,Economía,Baja,92
1730,Economía,Media,104
1730,Economía,Alta,83
1731,Música,Baja,89
1731,Música,Media,93
1731,Música,Alta,91
1732,Química,Baja,94
1732,Química,Media,94
1732,Química,Alta,96
1733,Matemáticas,Baja,93
1733,Matemáticas,Media,85
1733,Matemáticas,Alta,89
1734,Biología,Baja,90
1734,Biología,Media,86
1734,Biología,Alta,90
1735,Matemáticas,Baja,77
1735,Matemáticas,Media,83
1735,Matemáticas,Alta,95
1736,Computación,Baja,93
1736,Computación,Media,92
1736,Computación,Alta,96
1737,Economía,Baja,84
1737,Economía,Media,98
1737,Economía,Alta,98
1738,Arquitectura,Baja,86
1738,Arquitectura,Media,91
1738,Arquitectura,Alta,78
1739,Psicología,Baja,83
1739,Psicología,Media,97
1739,Psicología,Alta,91
1740,Literatura,Baja,95
1740,Literatura,Media,84
1740,Literatura,Alta,95
1741,Química,Baja,89
1741,Química,Media,82
1741,Química,Alta,95
1742,Psicología,Baja,84
1742,Psicología,Media,95
1742,Psicología,Alta,106
1743,Computación,Baja,72
1743,Computación,Media,72
1743,Computación,Alta,93
1744,Música,Baja,75
1744,Música,Media,80
1744,Música,Alta,92
1745,Literatura,Baja,91
1745,Literatura,Media,98
1745,Literatura,Alta,100
1746,Computación,Baja,96
1746,Computación,Media,82
1746,Computación,Alta,91
1747,Psicología,Baja,77
1747,Psicología,Media,98
1747,Psicología,Alta,107
1748,Biología,Baja,92
1748,Biología,Media,89
1748,Biología,Alta,87
1749,Física,Baja,72
1749,Física,Media,92
1749,Física,Alta,91
1750,Literatura,Baja,85
1750,Literatura,Media,91
1750,Literatura,Alta,86
1751,Psicología,Baja,74
1751,Psicología,Media,80
1751,Psicología,Alta,93
1752,Matemáticas,Baja,77
1752,Matemáticas,Media,87
1752,Matemáticas,Alta,93
1753,Leyes,Baja,79
1753,Leyes,Media,77
1753,Leyes,Alta,96
1754,Literatura,Baja,93
1754,Literatura,Media,70
1754,Literatura,Alta,99
1755,Física,Baja,87
1755,Física,Media,84
1755,Física,Alta,89
1756,Economía,Baja,83
1756,Economía,Media,102
1756,Economía,Alta,75
1757,Psicología,Baja,77
1757,Psicología,Media,80
1757,Psicología,Alta,83
1758,Leyes,Baja,85
1758,Leyes,Media,102
1758,Leyes,Alta,88
1759,Matemáticas,Baja,80
1759,Matemáticas,Media,101
1759,Matemáticas,Alta,109
1760,Física,Baja,86
1760,Física,Media,82
1760,Física,Alta,94
1761,Leyes,Baja,72
1761,Leyes,Media,98
1761,Leyes,Alta,95
1762,Leyes,Baja,91
1762,Leyes,Media,93
1762,Leyes,Alta,89
1763,Psicología,Baja,95
1763,Psicología,Media,94
1763,Psicología,Alta,91
1764,Computación,Baja,91
1764,Computación,Media,81
1764,Computación,Alta,103
1765,Música,Baja,90
1765,Música,Media,80
1765,Música,Alta,97
1766,Biología,Baja,88
1766,Biología,Media,86
1766,Biología,Alta,91
1767,Física,Baja,85
1767,Física,Media,90
1767,Física,Alta,86
1768,Leyes,Baja,84
1768,Leyes,Media,85
1768,Leyes,Alta,96
1769,Química,Baja,86
1769,Química,Media,94
1769,Química,Alta,98
1770,Matemáticas,Baja,81
1770,Matemáticas,Media,103
1770,Matemáticas,Alta,95
1771,Arquitectura,Baja,89
1771,Arquitectura,Media,87
1771,Arquitectura,Alta,93
1772,Música,Baja,86
1772,Música,Media,82
1772,Música,Alta,100
1773,Química,Baja,71
1773,Química,Media,94
1773,Química,Alta,94
1774,Arquitectura,Baja,93
1774,Arquitectura,Media,89
1774,Arquitectura,Alta,110
1775,Economía,Baja,87
1775,Economía,Media,90
1775,Economía,Alta,90
1776,Matemáticas,Baja,76
1776,Matemáticas,Media,89
1776,Matemáticas,Alta,85
1777,Arquitectura,Baja,101
1777,Arquitectura,Media,87
1777,Arquitectura,Alta,86
1778,Música,Baja,80
1778,Música,Media,83
1778,Música,Alta,96
1779,Matemáticas,Baja,88
1779,Matemáticas,Media,79
1779,Matemáticas,Alta,86
1780,Física,Baja,77
1780,Física,Media,75
1780,Física,Alta,86
1781,Literatura,Baja,91
1781,Literatura,Media,94
1781,Literatura,Alta,105
1782,Química,Baja,84
1782,Química,Media,92
1782,Química,Alta,94
1783,Matemáticas,Baja,83
1783,Matemáticas,Media,72
1783,Matemáticas,Alta,88
1784,Psicología,Baja,89
1784,Psicología,Media,85
1784,Psicología,Alta,91
1785,Literatura,Baja,85
1785,Literatura,Media,85
1785,Literatura,Alta,83
1786,Matemáticas,Baja,86
1786,Matemáticas,Media,86
1786,Matemáticas,Alta,91
1787,Biología,Baja,98
1787,Biología,Media,80
1787,Biología,Alta,104
1788,Física,Baja,92
1788,Física,Media,98
1788,Física,Alta,89
1789,Computación,Baja,92
1789,Computación,Media,95
1789,Computación,Alta,91
1790,Matemáticas,Baja,82
1790,Matemáticas,Media,93
1790,Matemáticas,Alta,112
1791,Leyes,Baja,98
1791,Leyes,Media,95
1791,Leyes,Alta,97
1792,Psicología,Baja,85
1792,Psicología,Media,86
1792,Psicología,Alta,93
1793,Computación,Baja,94
1793,Computación,Media,89
1793,Computación,Alta,116
1794,Leyes,Baja,80
1794,Leyes,Media,85
1794,Leyes,Alta,91
1795,Arquitectura,Baja,84
1795,Arquitectura,Media,89
1795,Arquitectura,Alta,104
1796,Literatura,Baja,98
1796,Literatura,Media,90
1796,Literatura,Alta,87
1797,Química,Baja,83
1797,Química,Media,108
1797,Química,Alta,87
1798,Arquitectura,Baja,84
1798,Arquitectura,Media,87
1798,Arquitectura,Alta,96
1799,Economía,Baja,89
1799,Economía,Media,93
1799,Economía,Alta,85
1800,Música,Baja,87
1800,Música,Media,83
1800,Música,Alta,104
1801,Computación,Baja,97
1801,Computación,Media,92
1801,Computación,Alta,94
1802,Química,Baja,75
1802,Química,Media,83
1802,Química,Alta,103
1803,Computación,Baja,96
1803,Computación,Media,98
1803,Computación,Alta,86
1804,Química,Baja,89
1804,Química,Media,85
1804,Química,Alta,108
1805,Leyes,Baja,97
1805,Leyes,Media,89
1805,Leyes,Alta,107
1806,Música,Baja,82
1806,Música,Media,72
1806,Música,Alta,98
1807,Economía,Baja,83
1807,Economía,Media,98
1807,Economía,Alta,93
1808,Arquitectura,Baja,89
1808,Arquitectura,Media,95
1808,Arquitectura,Alta,99
1809,Leyes,Baja,94
1809,Leyes,Media,92
1809,Leyes,Alta,93
1810,Psicología,Baja,89
1810,Psicología,Media,92
1810,Psicología,Alta,72
1811,Psicología,Baja,86
1811,Psicología,Media,95
1811,Psicología,Alta,103
1812,Biología,Baja,83
1812,Biología,Media,94
1812,Biología,Alta,92
1813,Arquitectura,Baja,93
1813,Arquitectura,Media,95
1813,Arquitectura,Alta,91
1814,Leyes,Baja,81
1814,Leyes,Media,81
1814,Leyes,Alta,88
1815,Biología,Baja,93
1815,Biología,Media,87
1815,Biología,Alta,89
1816,Leyes,Baja,73
1816,Leyes,Media,94
1816,Leyes,Alta,89
1817,Matemáticas,Baja,78
1817,Matemáticas,Media,88
1817,Matemáticas,Alta,89
1818,Matemáticas,Baja,76
1818,Matemáticas,Media,76
1818,Matemáticas,Alta,89
1819,Psicología,Baja,92
1819,Psicología,Media,84
1819,Psicología,Alta,82
1820,Música,Baja,94
1820,Música,Media,96
1820,Música,Alta,103
1821,Arquitectura,Baja,79
1821,Arquitectura,Media,88
1821,Arquitectura,Alta,81
1822,Economía,Baja,82
1822,Economía,Media,107
1822,Economía,Alta,89
1823,Matemáticas,Baja,85
1823,Matemáticas,Media,90
1823,Matemáticas,Alta,81
1824,Psicología,Baja,86
1824,Psicología,Media,90
1824,Psicología,Alta,107
1825,Música,Baja,86
1825,Música,Media,91
1825,Música,Alta,93
1826,Química,Baja,92
1826,Química,Media,88
1826,Química,Alta,88
1827,Psicología,Baja,98
1827,Psicología,Media,85
1827,Psicología,Alta,91
1828,Física,Baja,94
1828,Física,Media,91
1828,Física,Alta,91
1829,Química,Baja,75
1829,Química,Media,97
1829,Química,Alta,90
1830,Biología,Baja,94
1830,Biología,Media,72
1830,Biología,Alta,97
1831,Química,Baja,93
1831,Química,Media,101
1831,Química,Alta,108
1832,Literatura,Baja,86
1832,Literatura,Media,95
1832,Literatura,Alta,96
1833,Música,Baja,75
1833,Música,Media,82
1833,Música,Alta,101
1834,Literatura,Baja,95
1834,Literatura,Media,84
1834,Literatura,Alta,103
1835,Química,Baja,84
1835,Química,Media,91
1835,Química,Alta,104
1836,Literatura,Baja,92
1836,Literatura,Media,88
1836,Literatura,Alta,95
1837,Literatura,Baja,86
1837,Literatura,Media,88
1837,Literatura,Alta,94
1838,Arquitectura,Baja,91
1838,Arquitectura,Media,85
1838,Arquitectura,Alta,94
1839,Matemáticas,Baja,70
1839,Matemáticas,Media,93
1839,Matemáticas,Alta,80
1840,Economía,Baja,103
